%# iteration evaluations sigma idxmaxSD idxminSD SDs=sigma*sqrt(diag(C)) (randomSeed=1457185325567, Sat Mar 05 14:42:05 CET 2016)

0 0 0.2 1 1 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 
1 10 0.19935561521075867 8 3 0.19686752691078738 0.19871318965659265 0.19662203554697238 0.1985247833252231 0.20152008361394333 0.19820521621983436 0.19837827670845798 0.2087272817468476 0.2010690644326009 0.1978386353236778 
2 20 0.20561413911114187 8 1 0.20093296409771336 0.20403451367200806 0.20144998393122954 0.20315820034840149 0.20862950794403368 0.20217014838327405 0.20486069153671632 0.22387333531672768 0.20472603834891234 0.20210952198689222 
3 30 0.19786299990073725 8 3 0.19691797832745747 0.19711319051487972 0.19160346018338537 0.19325704019620843 0.20038515506781052 0.19382348613042716 0.19663931990691333 0.2168788185455964 0.19439237099975865 0.19218568816349904 
4 40 0.20137029764349165 8 3 0.1995159193236154 0.19834396810233046 0.19438494086233565 0.19494554942217537 0.20283516205066984 0.19799745354514878 0.20210693286433998 0.22021244960385633 0.2011189392322018 0.20132204410935992 
5 50 0.18874240577189488 8 3 0.18639260273751487 0.18351615949141253 0.17932869951340275 0.1816176845688138 0.18820439236832406 0.18712950132225378 0.18787475976061868 0.2078196606226691 0.1862390954657787 0.1918690722959015 
6 60 0.18665952923909349 8 3 0.18430323169399154 0.18252671217857308 0.17938649742855 0.1827182905724879 0.18453261675152202 0.1842601464587493 0.18583228448977465 0.2026906515903364 0.1828022533629813 0.1906756836387576 
7 70 0.1924717389032778 8 9 0.19144471639981342 0.1866416962876002 0.18783986566632857 0.18800091899098584 0.18942536083597664 0.18926624876340767 0.18972803644256017 0.20818196997500985 0.1855901923733281 0.1975099442116461 
9 90 0.17850953270230738 8 9 0.17746075962154292 0.17271985640183296 0.17564220674814768 0.174923114880956 0.17547541119534085 0.1764000711589242 0.17457326546694843 0.1922591882388256 0.16817086830704805 0.18163152566700622 
11 110 0.17382066128254486 8 2 0.17479169234339997 0.16680262016506284 0.1706476373458178 0.17010653273147758 0.17187967066768606 0.16849682185973294 0.17224861386228382 0.1824916529436185 0.16752191946462308 0.17466502612071919 
13 130 0.16302278244563997 8 9 0.16183314560102138 0.15930560306777083 0.15859979240626215 0.16280940017430656 0.16246266790953479 0.15626990887615594 0.16067578183008946 0.16659897449389902 0.15488143066551432 0.161506876045482 
16 160 0.19190155032098188 8 9 0.18640600794095685 0.19087175567320747 0.18301643625340774 0.19659858385151202 0.18646846797210964 0.18370067755227967 0.19188954743724299 0.20203159238114307 0.17836465240173704 0.1926066536673631 
19 190 0.17670726043070964 8 9 0.17864074398781934 0.17205705012943745 0.16856644494793435 0.18033110552899362 0.16991451420952686 0.16609551158713148 0.17765763355018208 0.18645502305244252 0.16546418164086926 0.17743460955966178 
22 220 0.21613252032469163 1 6 0.23281865123565323 0.21001215084376645 0.21177045955309332 0.21512292682496792 0.21311223962324008 0.19633424136067237 0.21124162609126984 0.2253539702387978 0.19804315113326212 0.2124917959775362 
25 250 0.24577922327023696 1 6 0.26236207762504155 0.23894721326701557 0.24973941345307235 0.2583383516726149 0.24727681064563373 0.221034863407802 0.24199934461121045 0.25360770906034474 0.22540533901791843 0.2388149351939141 
28 280 0.25418986108458835 10 6 0.26446660156357665 0.2473638124788149 0.25353309126825846 0.2632732010001543 0.2607877245900021 0.22299798957679556 0.24883874871156536 0.26154062675843215 0.2327792842279494 0.26509690232547717 
