%# iteration evaluations sigma axisratio fitness_of(bestever best median worst) mindii idxmaxSD maxSD idxminSD minSD (randomSeed=1457185325567, Sat Mar 05 14:42:05 CET 2016)

1 10 0.19935561521075867 1.0 70317.98905131602 70317.98905131602 88201.45771140026 170533.1862202925 1.0 8 0.2087272817468476 3 0.19662203554697238
2 20 0.20561413911114187 1.1181295980103074 69136.2364483741 69136.2364483741 94068.64791548798 114643.42916752973 0.9836344012096949 8 0.22387333531672768 1 0.20093296409771336
3 30 0.19786299990073725 1.1692867481366322 69136.2364483741 76259.51168421976 86028.11044030807 112432.87564643096 0.967662177337462 8 0.2168788185455964 3 0.19160346018338537
4 40 0.20137029764349165 1.1980652270960466 69136.2364483741 69779.55728368934 82465.28622375724 115629.86012260249 0.9535357997759579 8 0.22021244960385633 3 0.19438494086233565
5 50 0.18874240577189488 1.206740811889787 68000.17583195383 68000.17583195383 79972.82590635675 108482.61594794923 0.9392354369055856 8 0.2078196606226691 3 0.17932869951340275
6 60 0.18665952923909349 1.2297397655429 68000.17583195383 72432.8532966047 84109.55564395558 114243.6971067005 0.9318747007270223 8 0.2026906515903364 3 0.17938649742855
7 70 0.1924717389032778 1.2275743676933908 68000.17583195383 71093.45885766234 90959.31038550253 115135.14690447149 0.9244427778657104 8 0.20818196997500985 9 0.1855901923733281
9 90 0.17850953270230738 1.2585597758999543 68000.17583195383 68831.35542369272 99038.02144662583 139058.4525113041 0.9005711184923857 8 0.1922591882388256 9 0.16817086830704805
11 110 0.17382066128254486 1.256167399108314 68000.17583195383 74926.59102298568 102289.10430605784 110680.50186490465 0.8896832217870391 8 0.1824916529436185 2 0.16680262016506284
13 130 0.16302278244563997 1.2894815545157883 68000.17583195383 69037.62731836193 81960.49220372131 109508.1362555952 0.8745659503223742 8 0.16659897449389902 9 0.15488143066551432
16 160 0.19190155032098188 1.3872571443107795 68000.17583195383 70028.89714150253 94995.82072595746 111419.83018834367 0.8698429664135071 8 0.20203159238114307 9 0.17836465240173704
19 190 0.17670726043070964 1.4336388436256788 68000.17583195383 72982.07863672452 97335.5073401054 140292.83790575174 0.8581999664204968 8 0.18645502305244252 9 0.16546418164086926
22 220 0.21613252032469163 1.4456820699895316 66690.61033215238 66690.61033215238 80269.21179637394 133458.0636423892 0.8378016008692961 1 0.23281865123565323 6 0.19633424136067237
25 250 0.24577922327023696 1.5137572908381496 66262.19872830674 69692.20023080676 92948.00989427346 116794.5120009669 0.8204728877082399 1 0.26236207762504155 6 0.221034863407802
28 280 0.25418986108458835 1.5251324734953742 66262.19872830674 67519.13233600232 87449.06553389908 113767.8523550031 0.8115278772013093 10 0.26509690232547717 6 0.22299798957679556
32 320 0.2370322424808795 1.6469362004302026 66210.9759860907 71473.20445715536 91676.79083828047 119102.69729421691 0.786468286951649 5 0.2544311971247108 6 0.21077781574518878
36 360 0.25616394773248446 1.7184314748371081 66210.9759860907 69076.0274544699 97442.85905006672 136544.32149833447 0.76321111036884 8 0.27770830368009125 9 0.2304725065647336
40 400 0.2950635669902685 1.7665849780983625 66210.9759860907 70895.48151129483 82986.60063281018 110132.5158006606 0.7438164845848582 8 0.33381782739557214 6 0.26130064992615215
44 440 0.3411304982296269 1.8342050834207573 66210.9759860907 67936.53933636082 80311.61433461506 99318.78938210935 0.7349533903474907 8 0.39361916659667 6 0.3130308941774646
48 480 0.4267893137006208 2.119829899743624 65769.82330824874 76979.97665359738 89501.38543418064 111800.15323397896 0.7056394717278227 8 0.5004164644593428 6 0.39643162509443436
53 530 0.4942434651972569 2.1499219157067415 65769.82330824874 69908.99630772539 90792.54788717633 158346.6437877051 0.6764378025297497 8 0.5656865290938469 6 0.44732798848018807
58 580 0.5833589257067342 2.1413029830234085 65769.82330824874 68434.82633087222 82428.19326245612 107294.29862041837 0.6697358575700039 8 0.6765966251322001 6 0.5024715730530703
63 630 0.746617675947032 2.115055894503947 62535.956268222566 62535.956268222566 84466.2443478572 97178.55770659487 0.6733482908460791 1 0.8995448191317116 6 0.6180573109780912
68 680 0.9669798657862098 2.2728964556254923 61188.843614265796 61188.843614265796 77913.57513849562 100748.31634020171 0.65340845832212 8 1.2146997848640353 6 0.7934908440341522
73 730 0.9447782189439092 2.477336660607694 61188.843614265796 64589.22791270234 79223.0989111358 122211.0168879699 0.6170879118898422 8 1.2272830950817069 6 0.7451502238701794
79 790 1.0511058715534825 2.54174418370304 61188.843614265796 65282.83632553228 76845.27189446107 109508.9054086489 0.6038273029891806 8 1.342478545728029 6 0.8023361510425636
85 850 0.8656447103350537 2.5548815887233003 58091.56105477088 63539.25584493087 74169.73029433595 103957.04426973357 0.588498458673586 8 1.089798335519637 6 0.6418912336883541
91 910 1.15853085850314 2.7521985154773834 57977.18942091757 57977.18942091757 68965.06259189565 87148.23830125645 0.6085216002627414 8 1.6601128011720145 6 0.8929236819720566
97 970 1.4183746958716947 2.8547043741384837 52211.81432232709 53074.45420087496 72686.77545281211 93146.62997914714 0.5990121602820427 8 2.0048863442076876 6 1.0643777739922657
103 1030 1.849838156000156 3.2159712982270077 42016.223587387154 42320.022776548445 61687.949890346805 79897.69821213104 0.56668860749033 8 2.8223601546639294 6 1.5406767659861398
110 1100 2.5660063319324333 3.612584548205903 25718.57335648414 25718.57335648414 37116.04085089166 44567.860704549465 0.5391582383286377 8 3.8139147710082293 6 1.9945560344958606
117 1170 4.742109678708014 3.7842673506985607 15763.097662820293 15763.097662820293 21690.301754944612 29633.83992166941 0.517837947605114 8 7.207197809390317 6 3.717624891964447
124 1240 4.022967831814488 3.6627764265841156 14255.007887206613 16433.73818918038 19225.57782072885 24103.522522889223 0.5138457363588544 8 5.975836222753733 6 3.208075283489761
131 1310 2.6479588091376667 3.6184087820919415 14067.485248712115 15184.699618286091 19370.795224705304 32342.315214520284 0.5036321363382184 8 3.9051605590856635 6 2.022419401663955
138 1380 1.9757447428215145 3.651947402202259 14067.485248712115 16585.757326843246 20494.16768230054 29588.371633515322 0.4997560234154285 8 2.772747188909533 6 1.4122581505184095
146 1460 1.2581526833216654 3.8039630275838503 14067.485248712115 15252.854907966299 20044.973535245026 21877.161704691585 0.47062527180857183 1 1.6921056564830341 6 0.8993259080935112
154 1540 0.9415956781233346 4.105857471917907 14067.03876221415 14240.817500739822 18968.876289617343 28644.293411944825 0.4543610560772234 1 1.2742080659019952 6 0.6468486120785217
162 1620 0.7031822419998024 4.104016063831491 14067.03876221415 16123.763627290227 18260.51828412872 28932.25770763327 0.45115457276070586 1 0.9311241311481819 6 0.4548840322010639
170 1700 0.6220335928543154 4.37600245401571 14019.675520099321 14562.731146708385 16940.029825515183 27004.983680206027 0.4287312049425359 1 0.7986602152658135 6 0.38130346360789474
178 1780 0.9729110213057394 4.520769274523602 14019.675520099321 14142.689185057678 18303.221689430557 22487.95314314128 0.42804278125635026 1 1.2793271503672403 6 0.6090781639691644
187 1870 0.8784597844786142 4.6604539708028385 13981.302794088971 14602.610228348583 17870.360020456388 21479.812993703836 0.41112899011183157 1 1.086344539417997 6 0.5448300119405993
196 1960 0.7651759077039039 4.9298548737608145 13870.136021370814 14103.64482299572 19135.42991291464 25999.71113131898 0.3887858088600644 8 0.9483814225927654 6 0.4911046178680773
205 2050 0.7410153470145965 4.911050104249648 13870.136021370814 15057.345773303128 19089.702510525964 21491.998047424742 0.38712825661741385 8 0.9448633590819966 6 0.4649730249433151
214 2140 1.0057571155043126 5.390655383118614 13870.136021370814 14408.475635500938 19117.136134251523 20932.996730825875 0.3838336825511515 8 1.409015968518472 6 0.6651103632172233
223 2230 1.2416254976286731 5.557310293943205 13870.136021370814 14425.481638671545 19273.922215006176 26029.925916867665 0.38528972417490415 8 1.7385502510608712 6 0.7807411324026017
233 2330 1.1867779367017022 5.46160968986582 13870.136021370814 14598.599289561556 18243.73446439223 27326.918911058805 0.3829139699381159 8 1.6250788068511572 6 0.6654010201454701
243 2430 1.2888173503793858 6.248908768310921 13739.283843259222 14212.463929828304 20881.483696947864 26059.71287857491 0.3616738916123682 8 1.9724110363646534 6 0.6766545076076663
253 2530 1.1471277398700186 6.138997881184977 13327.858328395227 13547.715795096648 16787.662112286318 30177.709546379192 0.3547206513079825 8 1.6999403861386304 6 0.597059036921123
263 2630 1.0686304541604998 6.312197310316556 13311.648526611758 13388.798221917848 15398.377862925032 24764.05288337349 0.34084553721985134 8 1.6674505964350328 6 0.5467059791862969
273 2730 0.8100400028107005 7.028019842250986 13164.713806252008 13164.713806252008 18522.061112531763 25138.358950777045 0.31250145748215186 8 1.2426949130061025 6 0.40765291072876747
284 2840 1.9403109673488343 6.901694573691184 12680.878641546571 12680.878641546571 19978.67598770592 24186.245841901793 0.3161780777501273 8 2.8898568987622006 6 1.0053813535829148
295 2950 2.1465906144029288 7.214901072851202 11909.823309310483 12053.049378098087 14997.10161438931 17739.78936578109 0.29213408577052125 8 3.0986717003612347 6 1.1069756827343171
306 3060 4.620982214613724 7.476473041300547 11342.360388493224 11342.360388493224 15250.477872551615 19002.087251227775 0.27728381791332646 8 6.622995328454456 6 2.218494455435095
317 3170 3.5049154330166647 7.9106175983478195 11342.360388493224 12050.40897222863 13620.914530588063 23176.84223466051 0.2531454399977372 8 4.741723942713832 6 1.6266915175643384
328 3280 3.5926294353670274 7.305333038568824 11342.360388493224 12216.782682024597 14135.85277394377 17798.20903722458 0.24890324860404253 2 4.47048707854865 6 1.6036888567643048
340 3400 3.2898018505339746 6.958136308136404 11342.360388493224 11963.559336613404 16396.61564464658 21892.19928169518 0.23700901414291115 10 3.7335443347798245 6 1.4860675589154075
352 3520 2.875322117347252 7.8228222699669665 11074.58921505165 12382.475625277057 14742.02066819066 21659.254721873862 0.21764675861495247 8 3.3854443645910632 6 1.2194417457396616
364 3640 2.6248829910062224 7.65281438750132 11012.664684029765 11179.755032644676 15890.906282083737 18816.374099240562 0.21651899542361966 8 3.048742679286661 6 1.09504363512573
376 3760 2.241478960727611 7.852770930403826 10890.362500365081 11060.044987798494 14416.37665471473 19858.0202929287 0.20482881790571755 8 2.6754771178867394 6 0.8633892040320509
388 3880 3.421342532591108 8.453170285713288 9868.832343471471 11466.795885288873 13418.225777875043 16342.556144016227 0.19125459746503956 8 4.1243860930891065 6 1.3595575817408476
401 4010 2.3098027544009767 8.193887577247123 9868.832343471471 10131.974260188954 14761.182224917837 17251.315808257987 0.19014890052199987 8 2.6877850693891694 6 0.8352565082792615
414 4140 3.6421081280905647 9.069206874316404 9531.307481497684 10347.863629837424 13833.866154852065 18713.774398610403 0.18642519030889015 8 4.4064101900529336 6 1.2767966421797792
427 4270 2.322771608879942 8.976926946924074 9531.307481497684 10070.330365809947 13302.243986152607 17211.26040035308 0.18527971684176314 8 2.6623593213277807 6 0.843736458149132
440 4400 2.288167626496298 9.091972944871122 9290.83020664129 9290.83020664129 11188.873495897831 14659.764241199233 0.1895954548103745 8 2.8951017956156813 6 0.920490888894241
453 4530 1.9852066375164348 9.080148093838492 9290.83020664129 9843.996306896583 11706.590457838927 16533.82100885547 0.17902848858481937 8 2.340661560008927 6 0.8244838422478553
467 4670 2.2413927517553467 9.247179326646203 9290.83020664129 10629.845792462656 12300.93541915618 18349.351763642622 0.16949153782157148 8 2.5513859130511154 6 0.9310815984572615
481 4810 2.4098259131328037 9.307954214259183 9290.83020664129 9691.393559981228 11717.00412499038 16987.177044315988 0.16226782826916739 8 2.7169940611997716 6 1.0732225243057871
495 4950 1.7786393282156705 9.048886630347129 9201.312890439927 10304.395094826512 12738.467081754194 17520.048946593284 0.16295803978438794 8 1.8814530796397295 6 0.7230720376326877
509 5090 1.5124788099515503 9.370089915857575 9071.536848911015 9278.63104159804 12530.748453617372 15921.612032849433 0.16005520013269536 8 1.6420759962213876 6 0.5828838308660551
523 5230 1.9025300330365256 9.913344046158597 8986.938500249886 9817.865653776884 11493.702099360124 17587.61784397015 0.14787819684661144 8 2.027481964022618 6 0.6448875137366686
