%# iteration evaluations sigma void void mean(1...dimension) (randomSeed=1457185325567, Sat Mar 05 14:42:05 CET 2016)

0 0 0.2 0 0 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
1 10 0.19935561521075867 0 0 0.08054834903625359 -0.07805992411665616 0.06047456456879541 -0.027511644469772816 0.27688264349206554 -0.024739487876303118 -0.006302888398061535 0.35675795725780723 0.15340964414377206 -0.042804839700721346 
2 20 0.20561413911114187 0 0 0.10382932329536462 -0.18528477358008102 0.10657678751688526 0.020237357308152366 0.1004358689945324 0.03334966818096412 -0.11109420306872057 0.5894700013743454 0.1677100926907864 -0.004868985045319078 
3 30 0.19786299990073725 0 0 -0.15806080967968725 -0.18160669386560757 0.024135425163871606 0.10490824062755509 0.16804129387447433 0.013591749601026182 -0.031220215268285112 0.5303803142949155 0.14897534797387324 -0.02895624892700389 
4 40 0.20137029764349165 0 0 -0.15530971814446975 -0.1021489750435985 -0.006574423823428032 0.10147906995703587 0.25801083287076526 -0.13230738465224948 -0.22451811471333788 0.3752617999468917 0.3038568278221609 -0.2815946654786963 
5 50 0.18874240577189488 0 0 -0.23568857740256077 -0.08405702890823097 0.01425965185141684 0.10799547509994753 0.24902917552549916 0.10720103342181471 -0.2363355889317911 0.23554611241579937 0.2548361329740901 -0.08504672478333342 
6 60 0.18665952923909349 0 0 -0.21690717524897454 -0.12882688655566946 0.22985843986830173 0.23582598196782367 0.3080857965185386 0.019988819272600197 -0.2947976640788135 0.22748611419393125 0.18435574830640933 0.09610100467104661 
7 70 0.1924717389032778 0 0 -0.33430543521723555 -0.005127404609865256 0.3226213965875618 0.32052562593118344 0.3827325617446936 -0.12007433900041213 -0.2643199550237757 0.3547074782596811 0.16565049974427729 0.13387885543617994 
9 90 0.17850953270230738 0 0 -0.30173536200370876 -0.2234794904003641 0.3370633516200394 0.33348571648254344 0.3822810504860387 -0.18587176066486785 -0.24283456594869693 0.3799399825180508 0.06936647207366706 -0.12310784758373691 
11 110 0.17382066128254486 0 0 -0.41059569547325 -0.0582009693921287 0.4565172830495463 0.3151600669596242 0.4288453419231708 -0.21508995712713017 -0.0186017176455704 0.4165466026636734 -0.004222792193090021 -0.10596744300116202 
13 130 0.16302278244563997 0 0 -0.20269592816565016 -0.14614457124556138 0.4581132336148676 0.043809108190847726 0.346921602084858 -0.2684067842203611 0.056817211336474036 0.3822095264198821 -0.017025334617148825 -0.07731758855250583 
16 160 0.19190155032098188 0 0 -0.19478256181177941 0.1342286855324053 0.23465988588391468 -0.14536914860385194 0.1649320233974212 -0.20250556633258976 0.2729457296645258 0.22483476210888184 -0.020648521937047214 -0.19432217813351746 
19 190 0.17670726043070964 0 0 -0.37567379569182435 0.024814047308624597 0.17893971579822102 -0.23053194536553603 -0.010941114523682802 -0.007748599240960687 0.21912166489137447 0.23628308020597508 0.04651742736347435 -0.3898582516471916 
22 220 0.21613252032469163 0 0 -0.6974096010761008 0.09091904095922627 -0.14708945351193717 -0.04067306660751592 -0.3120365711963739 -0.016710401933181972 0.13556989412337966 0.1343952345268906 -0.04406200032655416 -0.3933026373975596 
25 250 0.24577922327023696 0 0 -0.8118007504373406 -0.3534961039381263 -0.15491362567033856 0.26185310515220744 -0.01852845045357398 -0.17892885890662552 0.13321229229354842 0.22769019771513724 -0.19081321028708956 -0.10686919059577267 
28 280 0.25418986108458835 0 0 -0.6756472475529752 -0.4990185333506296 -0.2751087646220819 0.3095234716795707 0.0872913458122905 -0.11521683234592225 0.15476318510816198 0.4886649813994363 0.09841411661869534 0.3865975034236395 
32 320 0.2370322424808795 0 0 -1.12940500993506 -0.36252725505777134 -0.5065457010350483 0.7139902520832666 -0.20285604760649573 0.18901325108343575 -0.0292168540843579 0.3667408080408476 0.1357830736111992 -0.05453427121544287 
36 360 0.25616394773248446 0 0 -1.244573703162897 0.18856605097876922 -0.5350416574704988 0.9081564853004858 -0.18583272612932913 0.4752754331960933 -0.14529644390079757 -0.06738508777489335 0.03858290727258322 -0.1398974111592415 
40 400 0.2950635669902685 0 0 -0.7174032869832591 0.26753968967141484 -0.4672900034888855 1.1685099331857804 0.08561383834918969 0.02372356998702385 0.05157865103957474 -0.7223668352036783 -0.1414697133781716 -0.4873750993634247 
44 440 0.3411304982296269 0 0 -0.603452663348654 0.4194284073682365 -0.7813969936680675 0.6145009276748782 0.13109970974146626 -0.4888118998983088 0.7271609174875605 -1.080485146431679 -0.34918920154161937 -0.6726038493276749 
48 480 0.4267893137006208 0 0 -1.2474001916090576 -0.1375459467837895 -1.000093012401685 0.820141381661491 0.8448456136760809 -0.7996180568260156 0.501349116292445 -0.40444451164097883 0.47916576697740576 -1.1186726993799494 
53 530 0.4942434651972569 0 0 -0.2963625110238626 0.20796135270103483 -0.20675581535706825 -0.29252593106126346 1.3188332996769194 -1.0377643764084794 0.3649528641173576 -0.9401494734578426 0.59744467651253 -1.5211222238133324 
58 580 0.5833589257067342 0 0 0.07435773473246857 0.22795960606812152 -0.6063282020923391 -0.5090785664705134 1.8193630673964147 -1.1727955238618324 -0.9299605912139921 -1.5743626941727524 0.6151366866281539 -1.8081320454994518 
63 630 0.746617675947032 0 0 -2.322958993827508 -0.8247619633969179 -1.1460547420008749 -0.7193510631399004 1.6984325991859868 -0.772115310897378 -1.6986672631887614 -1.0130660648357919 1.1078967651015712 -0.6154419732093848 
68 680 0.9669798657862098 0 0 -2.04235141766867 0.597243324740547 -2.2514462794729937 1.0185288319259214 0.22983926441215297 0.005226889973006084 -2.4305254772234792 -2.5471306044916644 1.6520128803629535 -1.6168998906570162 
73 730 0.9447782189439092 0 0 -3.0650781411032963 0.7207818514839534 -3.6369351161947865 0.23858772159721284 1.689435354614209 0.5861753936340082 0.004143703716587371 -3.576194563278115 0.4657774876941932 -1.8805525923932125 
