%# iteration evaluations sigma idxmaxSD idxminSD SDs=sigma*sqrt(diag(C)) (randomSeed=1461952009235, Fri Apr 29 19:46:49 CEST 2016)

0 0 0.2 1 1 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 
1 10 0.17624331914384397 5 1 0.17353348331759447 0.17382359054802887 0.1741152646763635 0.17429162942614934 0.17619628270061982 0.1745890245079165 0.17482947833020654 0.17393509723112693 0.173641994977951 0.17360145110496736 
2 20 0.15974268978034498 5 9 0.1555568193520635 0.1565744218060411 0.15710372964817418 0.15749836690643926 0.16057606723246118 0.15710028500449505 0.15649416859848944 0.15557718475310994 0.15534592481959789 0.1563932727609525 
3 30 0.15202481142890528 6 1 0.14609517538014713 0.14777736786160364 0.14812924851871026 0.14960150504700054 0.15172067181505566 0.15361349882920555 0.14727150382788512 0.14663754478216862 0.14689499333535663 0.14675986136372257 
4 40 0.13994639438038975 6 8 0.13430497313677892 0.1353567081609904 0.1355412826829724 0.13670151647396375 0.1386179787823281 0.1405105129576978 0.13417950720924152 0.13311515520394415 0.13404549339073604 0.13451707076364566 
5 50 0.13104545365243325 6 8 0.1261200368548552 0.12594920677296012 0.12520900521691733 0.12639237220286487 0.12902482486657735 0.1324883123272386 0.1258850970194974 0.12315939913529383 0.12413353199079194 0.12506508302117303 
6 60 0.1188581813804162 6 9 0.11391951154394056 0.11274394271312563 0.11260814275783713 0.11335561473808654 0.115963908027859 0.12118271634604365 0.11279210413163673 0.11207784598593068 0.11139444797397506 0.11219989964310918 
7 70 0.10166296979561011 6 9 0.09676835689355877 0.09527836751470112 0.09606236581995936 0.09585092092704425 0.09871735039458457 0.1028374164245999 0.09582126255744479 0.09493818135800097 0.09479592028010889 0.09466279750743235 
9 90 0.08503414862180872 6 8 0.0809300563120257 0.07910356739499266 0.07898441360706528 0.07892435399589419 0.08102244025404942 0.08387557068059025 0.0785855602161912 0.0775018669975329 0.0778544107368186 0.0786623201678269 
11 110 0.07266509821316469 6 8 0.06963154027739846 0.0669553385262259 0.06637369111074419 0.0663024271901932 0.06853725094769225 0.07061959995660981 0.06577543261446826 0.06478936060244661 0.06540377568638232 0.06600486366473927 
13 130 0.06770162698317544 1 8 0.06541585371702549 0.06352481351349214 0.06081810172522795 0.06036131586696464 0.06318429725861036 0.06470078823056043 0.06071179396985777 0.058666764757851174 0.06013012121164591 0.06248898943414574 
16 160 0.054561333920695704 1 8 0.05139387982450647 0.05089710042792246 0.04790647438620594 0.047900885018058184 0.04976830382964315 0.0511648177080536 0.048192637414180374 0.046689732349729715 0.04765320179021995 0.04956180224910665 
19 190 0.0422083643145308 1 8 0.039140143385501557 0.03823143472201366 0.03646695450458521 0.03601191135479693 0.03782154133372462 0.03856366249524919 0.03708665548424588 0.03498790496136738 0.03565352452423444 0.03846841007615155 
22 220 0.04151670548978035 1 9 0.038902159813823924 0.03674176712536758 0.03564064310135339 0.03497769117366193 0.036112515915487024 0.037515412206419345 0.03676336810858836 0.034496145618150634 0.03437737275046475 0.03649731391865538 
25 250 0.034200589456958995 1 4 0.03287613964099271 0.0292730152350647 0.028520927722040283 0.02782588859484423 0.029171383454264108 0.029875053847427595 0.029791419849665022 0.027844841315626232 0.027959781586187244 0.029306722875312476 
28 280 0.026219495671347244 1 4 0.02461124406226682 0.0219335552430488 0.021373350301976398 0.020679847379108537 0.021762820232167808 0.02290780666235326 0.02239449705518037 0.021009888014119477 0.021169192652450076 0.021665483663703036 
32 320 0.026955288373687523 1 4 0.026933162764182932 0.022468718443868628 0.02147778348703016 0.02040283935945838 0.021750468637024685 0.023210810818781718 0.022971340548564322 0.02054473090978306 0.021222497986466412 0.022031806348707893 
